datetime,points
2030/06/25 07:02:00,0.184038393
2030/07/10 09:54:48,0.592220248
2030/07/25 12:47:36,0.307110777
2030/08/09 15:40:24,0.310050723
2030/08/24 18:33:12,0.465024736
2030/09/08 21:26:00,0.604737793
2030/09/24 00:18:48,0.17903793
2030/10/09 03:11:36,0.623968968
2030/10/24 06:04:24,0.963062034
2030/11/08 08:57:12,0.991480869
2030/11/23 11:50:00,0.14524621
2030/12/08 14:42:48,0.608200371
2030/12/23 17:35:36,0.529544826
2031/01/07 20:28:24,0.543406533
2031/01/22 23:21:12,0.223045005
2031/02/07 02:14:00,0.01538713
2031/02/22 05:06:48,0.603672177
2031/03/09 07:59:36,0.860029529
2031/03/24 10:52:24,0.185440685
2031/04/08 13:45:12,0.234357553
2031/04/23 16:38:00,0.156604432
2031/05/08 19:30:48,0.931474477
2031/05/23 22:23:36,0.385419919
2031/06/08 01:16:24,0.362672332
2031/06/23 04:09:12,0.043680702
2031/07/08 07:02:00,0.041281692
2031/07/23 09:54:48,0.258562731
2031/08/07 12:47:36,0.886366652
2031/08/22 15:40:24,0.228455336
2031/09/06 18:33:12,0.253351838
2031/09/21 21:26:00,0.851280674
2031/10/07 00:18:48,0.486970602
2031/10/22 03:11:36,0.571459959
2031/11/06 06:04:24,0.058368512
2031/11/21 08:57:12,0.35115742
2031/12/06 11:50:00,0.129332286
2031/12/21 14:42:48,0.575583466
2032/01/05 17:35:36,0.175487725
2032/01/20 20:28:24,0.898652648
2032/02/04 23:21:12,0.020084687
2032/02/20 02:14:00,0.287274134
2032/03/06 05:06:48,0.766380205
2032/03/21 07:59:36,0.949128901
2032/04/05 10:52:24,0.45196559
2032/04/20 13:45:12,0.970545808
2032/05/05 16:38:00,0.266547074
2032/05/20 19:30:48,0.156201884
2032/06/04 22:23:36,0.336588052
2032/06/20 01:16:24,0.555395017
2032/07/05 04:09:12,0.234442087
2032/07/20 07:02:00,0.578855039
2032/08/04 09:54:48,0.091000869
2032/08/19 12:47:36,0.1075212
2032/09/03 15:40:24,0.203818074
2032/09/18 18:33:12,0.970232467
2032/10/03 21:26:00,0.4191585
2032/10/19 00:18:48,0.261000518
2032/11/03 03:11:36,0.473020956
2032/11/18 06:04:24,0.643727448
2032/12/03 08:57:12,0.321716583
2032/12/18 11:50:00,0.889647137
2033/01/02 14:42:48,0.042236704
2033/01/17 17:35:36,0.47471314
2033/02/01 20:28:24,0.925029059
2033/02/16 23:21:12,0.479680176
2033/03/04 02:14:00,0.975085256
2033/03/19 05:06:48,0.092472612
2033/04/03 07:59:36,0.901510716
2033/04/18 10:52:24,0.498240037
2033/05/03 13:45:12,0.378072386
2033/05/18 16:38:00,0.783884928
2033/06/02 19:30:48,0.657363776
2033/06/17 22:23:36,0.519509107
2033/07/03 01:16:24,0.578140324
2033/07/18 04:09:12,0.912322192
2033/08/02 07:02:00,0.4513602
2033/08/17 09:54:48,0.550442542
2033/09/01 12:47:36,0.171696914
2033/09/16 15:40:24,0.386497415
2033/10/01 18:33:12,0.530484141
2033/10/16 21:26:00,0.223302587
2033/11/01 00:18:48,0.736470327
2033/11/16 03:11:36,0.544840085
2033/12/01 06:04:24,0.324416783
2033/12/16 08:57:12,0.451590825
2033/12/31 11:50:00,0.078825137
2034/01/15 14:42:48,0.621461607
2034/01/30 17:35:36,0.116970339
2034/02/14 20:28:24,0.394506921
2034/03/01 23:21:12,0.834085832
2034/03/17 02:14:00,0.009542446
2034/04/01 05:06:48,0.483311714
2034/04/16 07:59:36,0.967394084
2034/05/01 10:52:24,0.462134599
2034/05/16 13:45:12,0.414105796
2034/05/31 16:38:00,0.877252149
2034/06/15 19:30:48,0.726145361
2034/06/30 22:23:36,0.964056866
2034/07/16 01:16:24,0.243854435
2034/07/31 04:09:12,0.537783634
2034/08/15 07:02:00,0.015030714
2034/08/30 09:54:48,0.382395945
2034/09/14 12:47:36,0.139252555
2034/09/29 15:40:24,0.428787977
2034/10/14 18:33:12,0.27335846
2034/10/29 21:26:00,0.306856611
2034/11/14 00:18:48,0.118377778
2034/11/29 03:11:36,0.124414081
2034/12/14 06:04:24,0.161898475
2034/12/29 08:57:12,0.653113422
2035/01/13 11:50:00,0.836803548
2035/01/28 14:42:48,0.144235353
2035/02/12 17:35:36,0.451631062
2035/02/27 20:28:24,0.938037954
2035/03/14 23:21:12,0.564682377
2035/03/30 02:14:00,0.820139911
2035/04/14 05:06:48,0.565814321
2035/04/29 07:59:36,0.521475422
2035/05/14 10:52:24,0.264380328
2035/05/29 13:45:12,0.283057136
2035/06/13 16:38:00,0.932020793
2035/06/28 19:30:48,0.521639631
2035/07/13 22:23:36,0.311172103
2035/07/29 01:16:24,0.262288932
2035/08/13 04:09:12,0.010834412
2035/08/28 07:02:00,0.982061923
2035/09/12 09:54:48,0.956563719
2035/09/27 12:47:36,0.437709353
2035/10/12 15:40:24,0.107876701
2035/10/27 18:33:12,0.487891188
2035/11/11 21:26:00,0.832901015
2035/11/27 00:18:48,0.963214729
2035/12/12 03:11:36,0.635088193
2035/12/27 06:04:24,0.506553614
2036/01/11 08:57:12,0.609199525
2036/01/26 11:50:00,0.588219303
2036/02/10 14:42:48,0.478028783
2036/02/25 17:35:36,0.364776475
2036/03/11 20:28:24,0.2453304
2036/03/26 23:21:12,0.447376656
2036/04/11 02:14:00,0.47684283
2036/04/26 05:06:48,0.620772647
2036/05/11 07:59:36,0.306234777
2036/05/26 10:52:24,0.768794247
2036/06/10 13:45:12,0.042329249
2036/06/25 16:38:00,0.063621074
2036/07/10 19:30:48,0.599813919
2036/07/25 22:23:36,0.98771381
2036/08/10 01:16:24,0.983719877
2036/08/25 04:09:12,0.631958209
2036/09/09 07:02:00,0.380254875
2036/09/24 09:54:48,0.615888084
2036/10/09 12:47:36,0.636917076
2036/10/24 15:40:24,0.967893758
2036/11/08 18:33:12,0.546800817
2036/11/23 21:26:00,0.599063859
2036/12/09 00:18:48,0.545523022
2036/12/24 03:11:36,0.378683467
2037/01/08 06:04:24,0.910085328
2037/01/23 08:57:12,0.683544258
2037/02/07 11:50:00,0.646691306
2037/02/22 14:42:48,0.907170259
2037/03/09 17:35:36,0.194872522
2037/03/24 20:28:24,0.186660274
2037/04/08 23:21:12,0.018835179
2037/04/24 02:14:00,0.161073469
2037/05/09 05:06:48,0.396160092
2037/05/24 07:59:36,0.319039037
2037/06/08 10:52:24,0.624707147
2037/06/23 13:45:12,0.28992455
2037/07/08 16:38:00,0.944819193
2037/07/23 19:30:48,0.71243944
2037/08/07 22:23:36,0.074373258
2037/08/23 01:16:24,0.738419295
2037/09/07 04:09:12,0.135354242
2037/09/22 07:02:00,0.360216939
2037/10/07 09:54:48,0.05479281
2037/10/22 12:47:36,0.197510737
2037/11/06 15:40:24,0.277630825
2037/11/21 18:33:12,0.255054238
2037/12/06 21:26:00,0.070811423
2037/12/22 00:18:48,0.667524963
2038/01/06 03:11:36,0.845091476
2038/01/21 06:04:24,0.020053674
2038/02/05 08:57:12,0.655426511
2038/02/20 11:50:00,0.899826588
2038/03/07 14:42:48,0.659656709
2038/03/22 17:35:36,0.396448033
2038/04/06 20:28:24,0.807414452
2038/04/21 23:21:12,0.675133059
2038/05/07 02:14:00,0.797025
2038/05/22 05:06:48,0.563448962
2038/06/06 07:59:36,0.75134627
2038/06/21 10:52:24,0.14215663
2038/07/06 13:45:12,0.867294694
2038/07/21 16:38:00,0.436246558
2038/08/05 19:30:48,0.93804056
2038/08/20 22:23:36,0.318602603
2038/09/05 01:16:24,0.222998837
2038/09/20 04:09:12,0.48979558
2038/10/05 07:02:00,0.860812829
2038/10/20 09:54:48,0.00081126
2038/11/04 12:47:36,0.476622092
2038/11/19 15:40:24,0.152740854
2038/12/04 18:33:12,0.760057614
2038/12/19 21:26:00,0.341163311
2039/01/04 00:18:48,0.533618074
2039/01/19 03:11:36,0.432337705
2039/02/03 06:04:24,0.73812304
2039/02/18 08:57:12,0.982806563
2039/03/05 11:50:00,0.69030173
2039/03/20 14:42:48,0.362139463
2039/04/04 17:35:36,0.060150272
2039/04/19 20:28:24,0.306305144
2039/05/04 23:21:12,0.966087157
2039/05/20 02:14:00,0.606709893
2039/06/04 05:06:48,0.535698071
2039/06/19 07:59:36,0.393218409
2039/07/04 10:52:24,0.057852986
2039/07/19 13:45:12,0.845918138
2039/08/03 16:38:00,0.084554378
2039/08/18 19:30:48,0.213485371
2039/09/02 22:23:36,0.794380164
2039/09/18 01:16:24,0.299495905
2039/10/03 04:09:12,0.001429558
2039/10/18 07:02:00,0.11306471
2039/11/02 09:54:48,0.714442566
2039/11/17 12:47:36,0.485914634
2039/12/02 15:40:24,0.782086347
2039/12/17 18:33:12,0.13579953
2040/01/01 21:26:00,0.064977956
2040/01/17 00:18:48,0.463632898
2040/02/01 03:11:36,0.571874099
2040/02/16 06:04:24,0.86599801
2040/03/02 08:57:12,0.12330679
2040/03/17 11:50:00,0.563564328
2040/04/01 14:42:48,0.010917166
2040/04/16 17:35:36,0.156429436
2040/05/01 20:28:24,0.238556916
2040/05/16 23:21:12,0.253140837
2040/06/01 02:14:00,0.629989728
2040/06/16 05:06:48,0.218315345
2040/07/01 07:59:36,0.018216796
2040/07/16 10:52:24,0.679655519
2040/07/31 13:45:12,0.515300271
2040/08/15 16:38:00,0.549675137
2040/08/30 19:30:48,0.380707955
2040/09/14 22:23:36,0.80619271
2040/09/30 01:16:24,0.323243591
2040/10/15 04:09:12,0.045328284
2040/10/30 07:02:00,0.537556269
2040/11/14 09:54:48,0.215839957
2040/11/29 12:47:36,0.090393761
2040/12/14 15:40:24,0.401370731
2040/12/29 18:33:12,0.698255462
2041/01/13 21:26:00,0.805822218
2041/01/29 00:18:48,0.757567225
2041/02/13 03:11:36,0.085807271
2041/02/28 06:04:24,0.108110437
2041/03/15 08:57:12,0.942348208
2041/03/30 11:50:00,0.512610773
2041/04/14 14:42:48,0.33087378
2041/04/29 17:35:36,0.358028678
2041/05/14 20:28:24,0.281307179
